,user_name,screen_name,statuses_count,followers_count,friends_count,favourites_count,listed_count,location,default_profile,profile_image_url,profile_background_image_url_https,profile_background_image_url,utc_offset,description,label
4663,Kanav Sharma,itskanav,971,189,524,11,5,"Toronto, Ontario",TRUE,http://pbs.twimg.com/profile_images/644991270457249793/3ng4k9CB_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,19800,Traveller. Explorer. Blogger. Indie Movie buff. International student. @Chandigarh. Reader. PR practitioner. @Centennial_CCPR,genuine
4664,kendall ð,itskendall,11929,317,862,760,5,"Dallas, TX",FALSE,http://pbs.twimg.com/profile_images/845102816561676288/bFSTMkPi_normal.jpg,https://pbs.twimg.com/profile_background_images/94840992/xe243e4acf136f5b00b6083186e895a3.png,http://pbs.twimg.com/profile_background_images/94840992/xe243e4acf136f5b00b6083186e895a3.png,-18000,"what a fun, sexy time for you.",genuine
4668,Nathan Martinez,itsmenathanxp,20069,518,351,6167,2,LQ,FALSE,http://pbs.twimg.com/profile_images/851876872539348992/YO2jYDUY_normal.jpg,https://abs.twimg.com/images/themes/theme15/bg.png,http://abs.twimg.com/images/themes/theme15/bg.png,-25200,i see you,genuine
4672,Ivanne Hisoler,ivannehisoler,26963,346,161,1127,4,"Cebu City, Philippines",FALSE,http://pbs.twimg.com/profile_images/582219706163027968/Dwa0CpZh_normal.jpg,https://pbs.twimg.com/profile_background_images/876915204/0b06fe03376abae79bee425e20a9e361.jpeg,http://pbs.twimg.com/profile_background_images/876915204/0b06fe03376abae79bee425e20a9e361.jpeg,28800,Ineffable.,genuine
4673,ivanâ¡ï¸,ivannhoe_,37816,449,271,12318,5,"MainHouse, CA",FALSE,http://pbs.twimg.com/profile_images/846497280932769793/WghzxWGu_normal.jpg,https://pbs.twimg.com/profile_background_images/509355930/6576a348814211e1a9f71231382044a1_7.jpg,http://pbs.twimg.com/profile_background_images/509355930/6576a348814211e1a9f71231382044a1_7.jpg,-25200,"you know, my life isn't really that great.. but then again, Tau Kappa Epsilon Fraternity.",genuine
4676,Te Fiti,iamjasminet,8614,78,205,2006,1,"Laie, HI",FALSE,http://pbs.twimg.com/profile_images/832510235545726977/k5NkIH8y_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,Bayð¤ð½to Laieð¤ð½|Photographer & Model @ PCC| Ka'onohið,genuine
4677,ð·,jBear440,7027,242,122,387,7,Behind you. (DFW),FALSE,http://pbs.twimg.com/profile_images/840009717887959040/_m45FME2_normal.jpg,https://abs.twimg.com/images/themes/theme14/bg.gif,http://abs.twimg.com/images/themes/theme14/bg.gif,-14400,"yogi, lifting, contortion-attempter, hand-stand amateur. I like picking up heavy things and bending my body strangely, p much.",genuine
4685,Jambu Shambu,jambu_Shambu,9741,361,816,35,14,Pacific NW,TRUE,http://pbs.twimg.com/profile_images/634069966535290880/PTLI1dFl_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,"I'd call progressives imbeciles, but I don't want to insult imbeciles.",genuine
4689,j.É¬,jesuisjt,34478,799,728,13287,7,â¥ â,FALSE,http://pbs.twimg.com/profile_images/844279275884822531/33sPN3_K_normal.jpg,https://pbs.twimg.com/profile_background_images/468794424311287809/ENY6VWqk.jpeg,http://pbs.twimg.com/profile_background_images/468794424311287809/ENY6VWqk.jpeg,-10800,It is in nature where we truly connect with the Mother and ourselves ð£ðð§ð¾ð³Treehugger â¢ Sois belle Ã  ta faÃ§on ð Jmh â¢ Real Madrid,genuine
4691,nica,eloisajanica,6224,460,393,4678,3,somewhere,FALSE,http://pbs.twimg.com/profile_images/849694920910585856/NYviIqPw_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-36000,ð»: eloisajanica,genuine
4693,Janine Ella,Wandering_Ella,12220,962,350,1339,54,Cebu,FALSE,http://pbs.twimg.com/profile_images/827528025436590081/adoeV26Z_normal.jpg,https://pbs.twimg.com/profile_background_images/509339456675913728/E7JTlxiM.jpeg,http://pbs.twimg.com/profile_background_images/509339456675913728/E7JTlxiM.jpeg,28800,Software Engineer / Travel & Food Blogger / Best Cebu Travel Blog Finalist 2016 / ï¸contact@wanderingella.com,genuine
4694,Laureano Jr.,janjenjinJUNJUN,9702,181,90,4012,0,Baguio City Philippines,TRUE,http://pbs.twimg.com/profile_images/851098029792743426/J5bGMLnv_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-39600,"Making people around you happy, that is the best kind of smart. #OBF",genuine
4695,Jonathan Santos,jao_nathan,30726,758,889,8510,3,"Bulacan | Manila, Philippines",FALSE,http://pbs.twimg.com/profile_images/851419994516635651/zkngXOod_normal.jpg,https://abs.twimg.com/images/themes/theme14/bg.gif,http://abs.twimg.com/images/themes/theme14/bg.gif,28800,@KathleenKaayee,genuine
4701,Jason Wilson,jasonwilsonok,1377,275,232,46,19,Oklahoma City,FALSE,http://pbs.twimg.com/profile_images/653283263868354561/MfIDNjNo_normal.jpg,https://abs.twimg.com/images/themes/theme6/bg.gif,http://abs.twimg.com/images/themes/theme6/bg.gif,-18000,Cinematographer | Photographer,genuine
4702,Jatin Kapadia,jatinkapadia,30053,751,638,3862,42,Pune,FALSE,http://pbs.twimg.com/profile_images/810722256942829568/wPlzm_gK_normal.jpg,https://abs.twimg.com/images/themes/theme4/bg.gif,http://abs.twimg.com/images/themes/theme4/bg.gif,19800,"Unpaid critic of films, music and advertisements. Crazy for Cricket and Gaming",genuine
4703,Jacqueline Wilson,jattongwilson,396,79,49,15,8,Trinidad and Tobago,FALSE,http://pbs.twimg.com/profile_images/742187390987427843/5Ot5KC9d_normal.jpg,https://abs.twimg.com/images/themes/theme13/bg.gif,http://abs.twimg.com/images/themes/theme13/bg.gif,-10800,becoming the best version of myself,genuine
4707,jazz,jazzvling,4349,366,347,27011,1,ndhs,FALSE,http://pbs.twimg.com/profile_images/850362888107765760/S-j_TOz-_normal.jpg,https://abs.twimg.com/images/themes/theme4/bg.gif,http://abs.twimg.com/images/themes/theme4/bg.gif,-14400,#wuckfazz,genuine
4708,James Blackburn,jblackburn43,5067,349,1307,12118,4,Smashville,FALSE,http://pbs.twimg.com/profile_images/764260561609687040/njtlfoKZ_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-18000,"Aircraft mechanic, MTSU grad, sarcasm. The views expressed are my own and do not necessarily reflect those of my employer, Southwest Airlines. Go Preds!!!",genuine
4709,Jean-Baptiste Mazon,jbmazon,539,81,76,20,7,"Sophia Antipolis, France",TRUE,http://pbs.twimg.com/profile_images/1472377668/twitter_normal.png,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,7200,"Lifelong learner. Musician. Codes in languages weird for fun, bland for profit. Solves twisty puzzles. Likes snow. Flew kites, built robots. Laconic and bored.",genuine
4710,Jordan Rhea,jcrhea,14241,226,945,2206,9,OKC,TRUE,http://pbs.twimg.com/profile_images/271759492/n506952688_610339_3664_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-18000,Love my Savior Jesus Christ. Love OU football and men's basketball. Love the OKC Thunder and Texas Rangers. NFL? Love whoever is on my fantasy team.,genuine
4711,JD Mondejar,jd_rajednom,1241,223,590,1516,1,"Cebu City, Central Visayas",FALSE,http://pbs.twimg.com/profile_images/807067259705245696/jePEsw_4_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000049155722/34a0d4d964d09a4873d285be34e7515a.jpeg,http://pbs.twimg.com/profile_background_images/378800000049155722/34a0d4d964d09a4873d285be34e7515a.jpeg,28800,Probinsyanong baboy-next-door || Piniriso sa gubang mga pangandoy ||,genuine
4714,j.,jdizzle_323,27195,329,299,12863,3,Los Angeles - SFV,TRUE,http://pbs.twimg.com/profile_images/835538877930594304/_-VuO9Mc_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,Anjuna Enthusiast & Champion of the Sun.,genuine
4717,Bagoong Bae,jeffmpineda,3033,66,135,233,0,San Fdo. Pampanga,FALSE,http://pbs.twimg.com/profile_images/836201320683986946/3HcDw_I5_normal.jpg,https://abs.twimg.com/images/themes/theme14/bg.gif,http://abs.twimg.com/images/themes/theme14/bg.gif,28800,"ME Degree by Profession,
Safety is my Passion. ;)",genuine
4718,Karen Conlan,karen_conlan11,15943,728,182,68,7,"Vancouver, British Columbia",FALSE,http://pbs.twimg.com/profile_images/852735759882649600/Cukdrw6E_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-25200,im Karen Conlan !!!! & im a Canadian &I live in Canada &im in my 20s &my instagram is @karenconlan11 &I'm a youtuber &im a Christian,genuine
4721,Jennifer McClintock,jeninthe405,20111,1796,1907,9900,60,Surrey with the fringe on top,FALSE,http://pbs.twimg.com/profile_images/845132955966066688/SIXRDYIi_normal.jpg,https://pbs.twimg.com/profile_background_images/734271702/d4e55a4a848679414092224f39d5a1ff.jpeg,http://pbs.twimg.com/profile_background_images/734271702/d4e55a4a848679414092224f39d5a1ff.jpeg,-18000,tracing life's journeys by the shoes that I wear || Runner Yogi Logophile Java Junkie || Public Information & Communications,genuine
4722,Jennifer Rollins,jenjir28,4227,170,570,415,4,"Dallas, Tx",TRUE,http://pbs.twimg.com/profile_images/809473702387740672/wf161nrw_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-18000,I stare at people and ponder the superhero powers they posess...,genuine
4723,jennifer oliver,jenjoliver,8117,965,601,1435,36,"OKC, OK",FALSE,http://pbs.twimg.com/profile_images/850181890975911936/wqNQQDPh_normal.jpg,https://pbs.twimg.com/profile_background_images/431885451796828160/1Fy7qmOP.jpeg,http://pbs.twimg.com/profile_background_images/431885451796828160/1Fy7qmOP.jpeg,-18000,"entrepreneur, wife, mom of triplet girls, step-mom to one awesome boy. American Mothers, Inc. National Board Member",genuine
4727,Jen,jenzanger,2231,428,665,1124,4,"Dallas, TX",FALSE,http://pbs.twimg.com/profile_images/648131919784243201/_GaI00rE_normal.jpg,https://pbs.twimg.com/profile_background_images/681732554/8bf7877bb763168ba217d127da0b47ed.jpeg,http://pbs.twimg.com/profile_background_images/681732554/8bf7877bb763168ba217d127da0b47ed.jpeg,-18000,STLâ¡ï¸Dallas,genuine
4729,Peter Schultz,peterinfiji,463,154,428,289,10,Suva - Fiji Islands,TRUE,http://pbs.twimg.com/profile_images/731602327967174656/fZyrIhFr_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,43200,Connecting Spiritual Formation & Rehabilitation & Justice Issues | founder@Operation Foundation | BWA Social & Economic Justice Commission,genuine
4733,louise ð¸,jheanettelouise,24961,1090,595,4287,2,PH â,FALSE,http://pbs.twimg.com/profile_images/775284733852868609/rpu0OpwQ_normal.jpg,https://pbs.twimg.com/profile_background_images/602103037931323392/ujmEliWy.jpg,http://pbs.twimg.com/profile_background_images/602103037931323392/ujmEliWy.jpg,-25200,CG's â¤ 18.,genuine
4735,Jim Roth,jimbobTX,3377,1016,1779,110,7,"ÃT: 32.994549,-97.002152",FALSE,http://pbs.twimg.com/profile_images/786580261190467584/Q3kJL3cs_normal.jpg,https://pbs.twimg.com/profile_background_images/451028053485826048/Wn0lON6-.jpeg,http://pbs.twimg.com/profile_background_images/451028053485826048/Wn0lON6-.jpeg,-18000,Gun-totin' redneck computer nerd. What's not to love?,genuine
4737,â¡,jinneycs,14635,2037,1430,6129,2,"Laguna, PH",FALSE,http://pbs.twimg.com/profile_images/852735169257545729/S0V5CxrT_normal.jpg,https://pbs.twimg.com/profile_background_images/561005667104718850/gOg9yw7I.jpeg,http://pbs.twimg.com/profile_background_images/561005667104718850/gOg9yw7I.jpeg,21600,Do all things without murmurings and disputings: Philippians 2 : 14,genuine
4740,JasonLaurejasâ¢,jlaurejas,4053,234,258,161,2,"Cebu City, Philippines",FALSE,http://pbs.twimg.com/profile_images/848157865286041601/HqT5bKIG_normal.jpg,https://pbs.twimg.com/profile_background_images/822834051/8f45044e31bc1c92830547cedb3a701f.jpeg,http://pbs.twimg.com/profile_background_images/822834051/8f45044e31bc1c92830547cedb3a701f.jpeg,28800,"My life is like a book. What you see, that's it; no hidden files.",genuine
4745,"Jennifer Vilbig, PE",jmayvil,5028,428,313,2339,23,"Dallas, Texas",FALSE,http://pbs.twimg.com/profile_images/748614403956695040/mJRFxoVf_normal.jpg,https://pbs.twimg.com/profile_background_images/378800000181001703/-ymS41AC.png,http://pbs.twimg.com/profile_background_images/378800000181001703/-ymS41AC.png,-18000,"#CivilEngineer by trade @VilbigAssociate Grudgingly gluten free. Dog mom. Dallas native & @GeorgiaTech grad, volunteer @SWEDallas",genuine
4748,Joanne,joannesangasong,3797,255,222,6550,2,Quincy // Salem,FALSE,http://pbs.twimg.com/profile_images/833609893080870912/OgVJzUu-_normal.jpg,https://pbs.twimg.com/profile_background_images/485960182468313088/IhlxCxO3.png,http://pbs.twimg.com/profile_background_images/485960182468313088/IhlxCxO3.png,-14400,SSU Nursing '18 â¢ Î¦Î£Î£ â¢ call me tweet me if you wanna reach með¤ð»,genuine
4749,Jody Dean,jody_dean,498,48,60,2,3,"Vancouver, BC, Canada",FALSE,http://pbs.twimg.com/profile_images/784117531376181249/9pDV78Sm_normal.jpg,https://abs.twimg.com/images/themes/theme3/bg.gif,http://abs.twimg.com/images/themes/theme3/bg.gif,-25200,Litre is french for gimme some fucking cola!,genuine
4751,Joey Fleszar,joeyfleszar,5945,110,126,50,0,Arkansas,FALSE,http://pbs.twimg.com/profile_images/791754257334538240/GfVnMCl5_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-18000,"2 Time Fantasy Football CHAMPION. Once held a plank for 5 minutes, 10 seconds. Very few other accomplishments.",genuine
4753,andeh,andiethesizzler,33566,627,410,7494,3,8123,FALSE,http://pbs.twimg.com/profile_images/840649310236680192/kSBcBc7J_normal.jpg,https://pbs.twimg.com/profile_background_images/620975144710746112/UwfLO11H.jpg,http://pbs.twimg.com/profile_background_images/620975144710746112/UwfLO11H.jpg,28800,i'm what time and consequence have made me,genuine
4754,Ð¨Ð»ÑÑÐµÑÐ½Ð° ÐÐ°Ð½Ð´Ð°,johnnyf0x,16708,228,304,245,7,"Zhytomyr/Kyiv, Ukraine",FALSE,http://pbs.twimg.com/profile_images/789017624743120896/Ph-2pQaV_normal.jpg,https://pbs.twimg.com/profile_background_images/228651324/x188ba6b65be196f2f9a5d1e9983ef7c.jpg,http://pbs.twimg.com/profile_background_images/228651324/x188ba6b65be196f2f9a5d1e9983ef7c.jpg,10800,"o tempora, o mores",genuine
4756,jojoko,jojoko,10439,519,1595,5341,17,"San Jose, CA",FALSE,http://pbs.twimg.com/profile_images/456828726257270785/7XvU80RJ_normal.png,https://pbs.twimg.com/profile_background_images/380389365/suddenly-last-summer-elizabeth-taylor.jpeg,http://pbs.twimg.com/profile_background_images/380389365/suddenly-last-summer-elizabeth-taylor.jpeg,-25200,I follow drag queens and gay porn stars.,genuine
4760,jon w,jonweiman,1793,181,445,89,1,"Cebu City, Philippines",FALSE,http://pbs.twimg.com/profile_images/773900679475781632/x4VQpxXp_normal.jpg,https://abs.twimg.com/images/themes/theme6/bg.gif,http://abs.twimg.com/images/themes/theme6/bg.gif,28800,Cebuano,genuine
4762,Joel Pascual Binuya,jopbinuya,8668,251,371,616,2,"Baguio City, Philippines",FALSE,http://pbs.twimg.com/profile_images/846411805631000576/xZJZvIWl_normal.jpg,https://pbs.twimg.com/profile_background_images/528507630197559296/HLTd6k-I.jpeg,http://pbs.twimg.com/profile_background_images/528507630197559296/HLTd6k-I.jpeg,-25200,23|BATHROOM SINGER|I just do my thing|Music is my life|I'm always HUNGRY|Fan of GOD|I love DARK COLORS|Loving son|,genuine
4763,Yoyin,jorge_val23,41804,545,369,6636,5,Texas,TRUE,http://pbs.twimg.com/profile_images/815652149447245829/vBXO5_97_normal.jpg,https://abs.twimg.com/images/themes/theme1/bg.png,http://abs.twimg.com/images/themes/theme1/bg.png,-18000,Relax! Snapchat: jorge_v,genuine
4766,Patrick,patestillomo,60,682,98,14325,3,MNL,FALSE,http://pbs.twimg.com/profile_images/839853391744401409/tckrpgqT_normal.jpg,https://pbs.twimg.com/profile_background_images/579664583612198912/tXIZ_WcE.jpg,http://pbs.twimg.com/profile_background_images/579664583612198912/tXIZ_WcE.jpg,28800,"Born of sea and shore, one with the wind and sky.",genuine
4768,Jayson Quinones,json_072993,839,86,194,219,2,"Laoag, Philippines",FALSE,http://pbs.twimg.com/profile_images/454920129273294849/PB-Qu0ja_normal.jpeg,https://pbs.twimg.com/profile_background_images/455676275248484352/mpJPBYiW.png,http://pbs.twimg.com/profile_background_images/455676275248484352/mpJPBYiW.png,28800,"Honest, Objective, Calm",genuine
4771,Julia Ridgway,juliaridgway,10231,89,290,5744,11,Texas,FALSE,http://pbs.twimg.com/profile_images/815102566862360577/ZPPPWWsP_normal.jpg,https://abs.twimg.com/images/themes/theme8/bg.gif,http://abs.twimg.com/images/themes/theme8/bg.gif,-18000,novice pumpkin grower,genuine
4772,julia;,naddiesthetic,36297,1186,389,4744,4,"alwayshabibi â¢ ceb, ph",FALSE,http://pbs.twimg.com/profile_images/843396717395361793/F9PkPFCe_normal.jpg,https://pbs.twimg.com/profile_background_images/647966323041955840/cA7WVUuX.jpg,http://pbs.twimg.com/profile_background_images/647966323041955840/cA7WVUuX.jpg,21600,she was my best friend before anything else â jaye to naddie â¤ï¸ â¢ team real since 021116,genuine
4783,jasmine,jxsminecvstillo,32085,1697,347,17734,6, ,FALSE,http://pbs.twimg.com/profile_images/832350461772509184/frLn6DqC_normal.jpg,https://pbs.twimg.com/profile_background_images/461383301693861888/ShdBc-8Z.jpeg,http://pbs.twimg.com/profile_background_images/461383301693861888/ShdBc-8Z.jpeg,-25200,dhs '17 â¢ sjsu,genuine
4784,Jyoti Mukhia,jytmkh,5734,887,2163,837,21,"Darjeeling, India",FALSE,http://pbs.twimg.com/profile_images/767403840530358272/SycA91qg_normal.jpg,https://pbs.twimg.com/profile_background_images/610056711/4ofiyeghfcm02b38sf4e.jpeg,http://pbs.twimg.com/profile_background_images/610056711/4ofiyeghfcm02b38sf4e.jpeg,19800,"I am a strategist, thinker, passionate, bibliophile, development worker,",genuine
4785,omg its jzia ,jzia_ramz12,14388,613,648,4227,4,Republic of the Philippines,FALSE,http://pbs.twimg.com/profile_images/602899356971175936/gb855DfO_normal.jpg,https://abs.twimg.com/images/themes/theme11/bg.gif,http://abs.twimg.com/images/themes/theme11/bg.gif,21600,hearts are wild creatures; that's why our ribs are cages,genuine
4786,Kara Poole,presidentpoole,8938,233,184,3377,3,Hood College,FALSE,http://pbs.twimg.com/profile_images/823421758527205376/20EXSHMi_normal.jpg,https://abs.twimg.com/images/themes/theme6/bg.gif,http://abs.twimg.com/images/themes/theme6/bg.gif,-14400,are you there god? it's kara from school ((bog witch/gossip fiend)),genuine
